Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Roosevelt, NM",35041,0,3684,0,0,0,3634,0,0,0,3552,0,0,0,3529,0,0,0,3437,0,0,0,3445,0,0,0,3518,0,0,0,3577,0,0,0,3478,0,0,0,3453,0,0
"Sandoval, NM",35043,0,11540,0,0,0,13926,0,0,0,14700,0,0,0,15049,0,0,0,15075,0,0,0,15362,0,0,0,16454,0,0,0,17144,0,0,0,18206,0,0,0,19265,0,0
"San Juan, NM",35045,0,25210,0,0,0,25101,0,0,0,24760,0,0,0,27067,0,0,0,26460,0,0,0,26291,0,0,0,23410,0,0,0,23569,0,0,0,23469,0,0,0,23263,0,0
"San Miguel, NM",35047,0,6285,0,0,0,5854,0,0,0,5751,0,0,0,5585,0,0,0,5497,0,0,0,5302,0,0,0,5080,0,0,0,4933,0,0,0,4834,0,0,0,4713,0,0
"Santa Fe, NM",35049,0,15356,0,0,0,15573,0,0,0,15699,0,0,0,15548,0,0,0,15356,0,0,0,15405,0,0,0,15570,0,0,0,15667,0,0,0,15609,0,0,0,15995,0,0
"Sierra, NM",35051,0,1897,0,0,0,1885,0,0,0,1874,0,0,0,1787,0,0,0,1708,0,0,0,1651,0,0,0,1637,0,0,0,1574,0,0,0,1551,0,0,0,1477,0,0
"Socorro, NM",35053,0,2650,0,0,0,2671,0,0,0,2750,0,0,0,2679,0,0,0,2509,0,0,0,2438,0,0,0,2468,0,0,0,2489,0,0,0,2440,0,0,0,2388,0,0
"Taos, NM",35055,0,5644,0,0,0,5451,0,0,0,5404,0,0,0,5320,0,0,0,5264,0,0,0,5148,0,0,0,4997,0,0,0,4838,0,0,0,4803,0,0,0,4315,0,0
"Torrance, NM",35057,0,5979,0,0,0,6157,0,0,0,6171,0,0,0,6097,0,0,0,5939,0,0,0,5666,0,0,0,5470,0,0,0,5391,0,0,0,5365,0,0,0,5200,0,0
"Union, NM",35059,0,991,0,0,0,980,0,0,0,909,0,0,0,896,0,0,0,846,0,0,0,815,0,0,0,740,0,0,0,679,0,0,0,682,0,0,0,677,0,0
"Valencia, NM",35061,0,12829,0,0,0,13169,0,0,0,13441,0,0,0,13372,0,0,0,13323,0,0,0,13372,0,0,0,13463,0,0,0,13460,0,0,0,13502,0,0,0,13534,0,0
NEW YORK,36000,0,2843415,0,0,0,2861823,0,0,0,2877142,0,0,0,2888552,0,0,0,2882965,0,0,0,2872906,0,0,0,2882218,0,0,0,2836337,0,0,0,2816167,0,0,0,2809649,0,0
"Albany, NY",36001,0,41240,0,0,0,41449,0,0,0,41902,0,0,0,41831,0,0,0,41808,0,0,0,41706,0,0,0,42896,0,0,0,41362,0,0,0,45777,0,0,0,44697,0,0
"Allegany, NY",36003,0,9169,0,0,0,9024,0,0,0,8763,0,0,0,8636,0,0,0,8442,0,0,0,8175,0,0,0,8124,0,0,0,7952,0,0,0,7736,0,0,0,7671,0,0
"Bronx, NY",36005,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,0,210078,0,0
"Broome, NY",36007,0,34478,0,0,0,34295,0,0,0,34108,0,0,0,33797,0,0,0,33468,0,0,0,33319,0,0,0,32783,0,0,0,31525,0,0,0,31330,0,0,0,31124,0,0
"Cattaraugus, NY",36009,0,18758,0,0,0,18524,0,0,0,18251,0,0,0,17878,0,0,0,17238,0,0,0,17198,0,0,0,16525,0,0,0,15548,0,0,0,15247,0,0,0,15112,0,0
"Cayuga, NY",36011,0,13300,0,0,0,13721,0,0,0,13198,0,0,0,12698,0,0,0,12438,0,0,0,12316,0,0,0,11957,0,0,0,11336,0,0,0,11170,0,0,0,11312,0,0
"Chautauqua, NY",36013,0,25915,0,0,0,25625,0,0,0,25243,0,0,0,24593,0,0,0,24113,0,0,0,23863,0,0,0,23437,0,0,0,23014,0,0,0,22395,0,0,0,21852,0,0
"Chemung, NY",36015,0,15038,0,0,0,14835,0,0,0,14550,0,0,0,14173,0,0,0,13810,0,0,0,13726,0,0,0,13458,0,0,0,12757,0,0,0,12649,0,0,0,13264,0,0
"Chenango, NY",36017,0,10675,0,0,0,10570,0,0,0,10509,0,0,0,10459,0,0,0,10074,0,0,0,10104,0,0,0,9908,0,0,0,9457,0,0,0,9378,0,0,0,9540,0,0
"Clinton, NY",36019,0,14099,0,0,0,14064,0,0,0,13925,0,0,0,13839,0,0,0,13797,0,0,0,13743,0,0,0,13671,0,0,0,12990,0,0,0,12776,0,0,0,13012,0,0
"Columbia, NY",36021,0,10015,0,0,0,10160,0,0,0,10131,0,0,0,10053,0,0,0,9893,0,0,0,9790,0,0,0,9650,0,0,0,9030,0,0,0,8944,0,0,0,8757,0,0
"Cortland, NY",36023,0,7959,0,0,0,7919,0,0,0,7987,0,0,0,7765,0,0,0,7753,0,0,0,7810,0,0,0,7576,0,0,0,7456,0,0,0,7319,0,0,0,7196,0,0
"Delaware, NY",36025,0,8279,0,0,0,8107,0,0,0,7977,0,0,0,7884,0,0,0,7717,0,0,0,7607,0,0,0,7295,0,0,0,6938,0,0,0,6779,0,0,0,7320,0,0
"Dutchess, NY",36027,0,43813,0,0,0,44401,0,0,0,45175,0,0,0,45876,0,0,0,46443,0,0,0,47066,0,0,0,48022,0,0,0,47677,0,0,0,47623,0,0,0,47808,0,0
"Erie, NY",36029,0,145493,0,0,0,145131,0,0,0,145788,0,0,0,145162,0,0,0,144572,0,0,0,143828,0,0,0,142901,0,0,0,140053,0,0,0,138487,0,0,0,139692,0,0
"Essex, NY",36031,0,5147,0,0,0,5043,0,0,0,5010,0,0,0,5056,0,0,0,5020,0,0,0,5001,0,0,0,4856,0,0,0,4640,0,0,0,4554,0,0,0,4414,0,0
"Franklin, NY",36033,0,9695,0,0,0,9638,0,0,0,9512,0,0,0,9403,0,0,0,9214,0,0,0,9256,0,0,0,9189,0,0,0,8570,0,0,0,8486,0,0,0,8665,0,0
"Fulton, NY",36035,0,10433,0,0,0,10363,0,0,0,10267,0,0,0,10383,0,0,0,10130,0,0,0,10072,0,0,0,10240,0,0,0,9601,0,0,0,9577,0,0,0,9781,0,0
"Genesee, NY",36037,0,11389,0,0,0,11434,0,0,0,11258,0,0,0,10975,0,0,0,10747,0,0,0,10562,0,0,0,10400,0,0,0,10193,0,0,0,9958,0,0,0,10031,0,0
"Greene, NY",36039,0,7502,0,0,0,7614,0,0,0,7568,0,0,0,7611,0,0,0,7731,0,0,0,7703,0,0,0,8546,0,0,0,7499,0,0,0,7563,0,0,0,7543,0,0
"Hamilton, NY",36041,0,702,0,0,0,712,0,0,0,713,0,0,0,674,0,0,0,698,0,0,0,676,0,0,0,623,0,0,0,573,0,0,0,598,0,0,0,572,0,0
"Herkimer, NY",36043,0,12733,0,0,0,12469,0,0,0,12501,0,0,0,12258,0,0,0,12110,0,0,0,11814,0,0,0,11137,0,0,0,11109,0,0,0,10956,0,0,0,11225,0,0
"Jefferson, NY",36045,0,20823,0,0,0,20349,0,0,0,20272,0,0,0,19649,0,0,0,19311,0,0,0,18890,0,0,0,18574,0,0,0,18340,0,0,0,18694,0,0,0,19060,0,0
"Kings, NY",36047,1,1063561,5056,0,1,1071853,5056,0,1,1072628,5056,0,1,1075710,5056,0,1,1066516,5056,0,1,1049831,5056,0,1,1048701,5056,0,1,1040128,5056,0,1,1025183,5056,0,0,306288,0,0
"Lewis, NY",36049,0,5306,0,0,0,5229,0,0,0,5104,0,0,0,5060,0,0,0,5002,0,0,0,4849,0,0,0,4597,0,0,0,4545,0,0,0,4580,0,0,0,4460,0,0
"Livingston, NY",36051,0,11122,0,0,0,11324,0,0,0,11020,0,0,0,10886,0,0,0,10673,0,0,0,10593,0,0,0,10057,0,0,0,9432,0,0,0,9285,0,0,0,9211,0,0
"Madison, NY",36053,0,13452,0,0,0,13317,0,0,0,13259,0,0,0,13150,0,0,0,12845,0,0,0,12526,0,0,0,12226,0,0,0,11785,0,0,0,11778,0,0,0,11681,0,0
"Monroe, NY",36055,0,124397,0,0,0,125345,0,0,0,125758,0,0,0,125509,0,0,0,123960,0,0,0,123629,0,0,0,123747,0,0,0,120115,0,0,0,118831,0,0,0,119567,0,0
"Montgomery, NY",36057,0,8114,0,0,0,8115,0,0,0,8098,0,0,0,7969,0,0,0,7943,0,0,0,7950,0,0,0,7952,0,0,0,7894,0,0,0,7886,0,0,0,7896,0,0
"Nassau, NY",36059,0,192366,0,0,0,195418,0,0,0,199942,0,0,0,203585,0,0,0,207704,0,0,0,210239,0,0,0,213810,0,0,0,211777,0,0,0,210617,0,0,0,211416,0,0
"New York, NY",36061,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,0,181777,0,0
"Niagara, NY",36063,0,36967,0,0,0,36809,0,0,0,36508,0,0,0,36242,0,0,0,35948,0,0,0,35772,0,0,0,34891,0,0,0,34125,0,0,0,33668,0,0,0,33183,0,0
"Oneida, NY",36065,0,39110,0,0,0,38934,0,0,0,38930,0,0,0,38601,0,0,0,38334,0,0,0,37988,0,0,0,37893,0,0,0,36980,0,0,0,36313,0,0,0,36714,0,0
"Onondaga, NY",36067,0,79944,0,0,0,80095,0,0,0,79893,0,0,0,79333,0,0,0,78522,0,0,0,78247,0,0,0,79022,0,0,0,77912,0,0,0,77683,0,0,0,76840,0,0
"Ontario, NY",36069,0,18696,0,0,0,18920,0,0,0,18817,0,0,0,18915,0,0,0,18935,0,0,0,18755,0,0,0,18579,0,0,0,17816,0,0,0,17818,0,0,0,17663,0,0
"Orange, NY",36071,0,60241,0,0,0,61142,0,0,0,62148,0,0,0,63990,0,0,0,65109,0,0,0,66214,0,0,0,67659,0,0,0,66528,0,0,0,66646,0,0,0,67550,0,0
"Orleans, NY",36073,0,9383,0,0,0,9309,0,0,0,8984,0,0,0,8922,0,0,0,8785,0,0,0,8741,0,0,0,8142,0,0,0,7745,0,0,0,7653,0,0,0,7456,0,0
"Oswego, NY",36075,0,26661,0,0,0,26386,0,0,0,26237,0,0,0,26289,0,0,0,25925,0,0,0,25627,0,0,0,24923,0,0,0,23997,0,0,0,23659,0,0,0,23978,0,0
"Otsego, NY",36077,0,10232,0,0,0,10238,0,0,0,10178,0,0,0,9969,0,0,0,9747,0,0,0,9492,0,0,0,9251,0,0,0,9130,0,0,0,9009,0,0,0,8794,0,0
"Putnam, NY",36079,0,14457,0,0,0,14651,0,0,0,15035,0,0,0,15520,0,0,0,15747,0,0,0,16420,0,0,0,16948,0,0,0,16993,0,0,0,16903,0,0,0,16724,0,0
"Queens, NY",36081,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,0,258670,0,0
"Rensselaer, NY",36083,0,24133,0,0,0,24104,0,0,0,23990,0,0,0,23753,0,0,0,23576,0,0,0,23428,0,0,0,23472,0,0,0,22740,0,0,0,22607,0,0,0,24506,0,0
"Richmond, NY",36085,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,2,0,5056,0,0,57098,0,0
"Rockland, NY",36087,0,39367,0,0,0,39802,0,0,0,40571,0,0,0,40764,0,0,0,41313,0,0,0,41949,0,0,0,43185,0,0,0,42233,0,0,0,42062,0,0,0,42706,0,0
"St. Lawrence, NY",36089,0,20341,0,0,0,19800,0,0,0,19734,0,0,0,19033,0,0,0,18436,0,0,0,18183,0,0,0,17446,0,0,0,16610,0,0,0,16583,0,0,0,17029,0,0
"Saratoga, NY",36091,0,34308,0,0,0,34543,0,0,0,34825,0,0,0,34904,0,0,0,34802,0,0,0,35040,0,0,0,35237,0,0,0,35414,0,0,0,35636,0,0,0,32309,0,0
"Schenectady, NY",36093,0,21807,0,0,0,22072,0,0,0,22082,0,0,0,22226,0,0,0,22329,0,0,0,22195,0,0,0,23231,0,0,0,23352,0,0,0,23641,0,0,0,27096,0,0
"Schoharie, NY",36095,0,5771,0,0,0,5752,0,0,0,5778,0,0,0,5686,0,0,0,5570,0,0,0,5442,0,0,0,5479,0,0,0,5360,0,0,0,5303,0,0,0,5150,0,0
"Schuyler, NY",36097,0,2353,0,0,0,2384,0,0,0,2373,0,0,0,2467,0,0,0,2454,0,0,0,2378,0,0,0,2417,0,0,0,2246,0,0,0,2169,0,0,0,2486,0,0
"Seneca, NY",36099,0,5513,0,0,0,5408,0,0,0,5429,0,0,0,5329,0,0,0,5293,0,0,0,5223,0,0,0,5214,0,0,0,5003,0,0,0,4964,0,0,0,4876,0,0
"Steuben, NY",36101,0,20363,0,0,0,20139,0,0,0,20035,0,0,0,20004,0,0,0,19655,0,0,0,19642,0,0,0,18997,0,0,0,18435,0,0,0,18189,0,0,0,17426,0,0
"Suffolk, NY",36103,0,232740,0,0,0,236424,0,0,0,241832,0,0,0,247891,0,0,0,253754,0,0,0,259473,0,0,0,266335,0,0,0,264315,0,0,0,264148,0,0,0,263733,0,0
"Sullivan, NY",36105,0,11956,0,0,0,11687,0,0,0,11595,0,0,0,11661,0,0,0,11566,0,0,0,11667,0,0,0,11663,0,0,0,11238,0,0,0,10968,0,0,0,11114,0,0
"Tioga, NY",36107,0,9925,0,0,0,9942,0,0,0,9879,0,0,0,9634,0,0,0,9428,0,0,0,9208,0,0,0,8764,0,0,0,8705,0,0,0,8588,0,0,0,8500,0,0
"Tompkins, NY",36109,0,13872,0,0,0,13832,0,0,0,13716,0,0,0,13660,0,0,0,13424,0,0,0,13202,0,0,0,13082,0,0,0,12303,0,0,0,12229,0,0,0,12505,0,0
"Ulster, NY",36111,0,28366,0,0,0,28611,0,0,0,28884,0,0,0,28762,0,0,0,28998,0,0,0,28876,0,0,0,28753,0,0,0,28278,0,0,0,27774,0,0,0,27342,0,0
"Warren, NY",36113,0,11292,0,0,0,11300,0,0,0,11271,0,0,0,11296,0,0,0,11290,0,0,0,11233,0,0,0,11107,0,0,0,11078,0,0,0,10840,0,0,0,10598,0,0
"Washington, NY",36115,0,11492,0,0,0,11478,0,0,0,11406,0,0,0,11384,0,0,0,11450,0,0,0,11208,0,0,0,11439,0,0,0,10346,0,0,0,10173,0,0,0,10455,0,0
"Wayne, NY",36117,0,19114,0,0,0,19059,0,0,0,18996,0,0,0,18781,0,0,0,18554,0,0,0,18271,0,0,0,17785,0,0,0,17472,0,0,0,17069,0,0,0,16638,0,0
"Westchester, NY",36119,0,130727,0,0,0,133634,0,0,0,138337,0,0,0,141884,0,0,0,143955,0,0,0,146450,0,0,0,149900,0,0,0,148454,0,0,0,149680,0,0,0,150625,0,0
"Wyoming, NY",36121,0,6150,0,0,0,6097,0,0,0,6027,0,0,0,5907,0,0,0,5845,0,0,0,5713,0,0,0,5552,0,0,0,5341,0,0,0,5140,0,0,0,5016,0,0
"Yates, NY",36123,0,3161,0,0,0,3223,0,0,0,3235,0,0,0,3223,0,0,0,3051,0,0,0,3027,0,0,0,2994,0,0,0,2892,0,0,0,2896,0,0,0,2847,0,0
NORTH CAROLINA,37000,0,1210108,0,0,0,1234346,0,0,0,1254821,0,0,0,1283848,0,0,0,1301855,0,0,0,1323098,0,0,0,1360209,0,0,0,1385754,0,0,0,1416576,0,0,0,1444481,0,0
"Alamance, NC",37001,0,18943,0,0,0,19412,0,0,0,20066,0,0,0,20535,0,0,0,21058,0,0,0,21907,0,0,0,22471,0,0,0,22798,0,0,0,23191,0,0,0,23875,0,0
"Alexander, NC",37003,0,5110,0,0,0,5276,0,0,0,5291,0,0,0,5358,0,0,0,5432,0,0,0,5557,0,0,0,5598,0,0,0,5680,0,0,0,5753,0,0,0,5731,0,0
"Alleghany, NC",37005,0,1464,0,0,0,1509,0,0,0,1500,0,0,0,1456,0,0,0,1449,0,0,0,1447,0,0,0,1541,0,0,0,1573,0,0,0,1611,0,0,0,1673,0,0
"Anson, NC",37007,0,4539,0,0,0,4538,0,0,0,4539,0,0,0,4570,0,0,0,4519,0,0,0,4545,0,0,0,4441,0,0,0,4414,0,0,0,4261,0,0,0,4236,0,0
"Ashe, NC",37009,0,3432,0,0,0,3357,0,0,0,3303,0,0,0,3252,0,0,0,3250,0,0,0,3230,0,0,0,3251,0,0,0,3288,0,0,0,3349,0,0,0,3405,0,0
"Avery, NC",37011,0,2506,0,0,0,2562,0,0,0,2595,0,0,0,2568,0,0,0,2522,0,0,0,2525,0,0,0,2517,0,0,0,2528,0,0,0,2506,0,0,0,2491,0,0
"Beaufort, NC",37013,0,7686,0,0,0,7679,0,0,0,7634,0,0,0,7595,0,0,0,7543,0,0,0,7558,0,0,0,7629,0,0,0,7657,0,0,0,7510,0,0,0,7563,0,0
"Bertie, NC",37015,0,3915,0,0,0,3902,0,0,0,3861,0,0,0,3759,0,0,0,3711,0,0,0,3626,0,0,0,3474,0,0,0,3421,0,0,0,3314,0,0,0,3202,0,0
"Bladen, NC",37017,0,5849,0,0,0,5840,0,0,0,5906,0,0,0,5811,0,0,0,5829,0,0,0,5767,0,0,0,5986,0,0,0,5937,0,0,0,5772,0,0,0,5751,0,0
"Brunswick, NC",37019,0,9512,0,0,0,9877,0,0,0,10029,0,0,0,10252,0,0,0,10394,0,0,0,10798,0,0,0,11293,0,0,0,11631,0,0,0,12041,0,0,0,12433,0,0
"Buncombe, NC",37021,0,29175,0,0,0,29124,0,0,0,29254,0,0,0,29222,0,0,0,29086,0,0,0,29241,0,0,0,29386,0,0,0,29898,0,0,0,30187,0,0,0,30243,0,0
"Burke, NC",37023,0,13660,0,0,0,13944,0,0,0,14244,0,0,0,14369,0,0,0,14588,0,0,0,14754,0,0,0,14886,0,0,0,14965,0,0,0,14806,0,0,0,14586,0,0
"Cabarrus, NC",37025,0,20541,0,0,0,21138,0,0,0,21782,0,0,0,22645,0,0,0,23399,0,0,0,24565,0,0,0,26385,0,0,0,27414,0,0,0,29032,0,0,0,31254,0,0
"Caldwell, NC",37027,0,12024,0,0,0,12060,0,0,0,12267,0,0,0,12568,0,0,0,12663,0,0,0,12771,0,0,0,12903,0,0,0,13041,0,0,0,13015,0,0,0,13099,0,0
"Camden, NC",37029,0,1195,0,0,0,1222,0,0,0,1282,0,0,0,1302,0,0,0,1282,0,0,0,1345,0,0,0,1591,0,0,0,1691,0,0,0,1798,0,0,0,1874,0,0
"Carteret, NC",37031,0,8478,0,0,0,8597,0,0,0,8623,0,0,0,8637,0,0,0,8531,0,0,0,8441,0,0,0,8543,0,0,0,8611,0,0,0,8793,0,0,0,8755,0,0
"Caswell, NC",37033,0,3605,0,0,0,3619,0,0,0,3559,0,0,0,3648,0,0,0,3642,0,0,0,3548,0,0,0,3491,0,0,0,3430,0,0,0,3335,0,0,0,3358,0,0
"Catawba, NC",37035,0,21645,0,0,0,22410,0,0,0,22644,0,0,0,23290,0,0,0,23879,0,0,0,23938,0,0,0,24214,0,0,0,24534,0,0,0,24702,0,0,0,25158,0,0
"Chatham, NC",37037,0,6730,0,0,0,6856,0,0,0,7020,0,0,0,7187,0,0,0,7298,0,0,0,7398,0,0,0,7703,0,0,0,7881,0,0,0,8019,0,0,0,7874,0,0
"Cherokee, NC",37039,0,3605,0,0,0,3622,0,0,0,3660,0,0,0,3716,0,0,0,3770,0,0,0,3784,0,0,0,3899,0,0,0,3867,0,0,0,3925,0,0,0,3938,0,0
"Chowan, NC",37041,0,2561,0,0,0,2605,0,0,0,2597,0,0,0,2570,0,0,0,2510,0,0,0,2494,0,0,0,2574,0,0,0,2498,0,0,0,2529,0,0,0,2590,0,0
"Clay, NC",37043,0,1268,0,0,0,1267,0,0,0,1302,0,0,0,1286,0,0,0,1262,0,0,0,1268,0,0,0,1274,0,0,0,1304,0,0,0,1323,0,0,0,1420,0,0
"Cleveland, NC",37045,0,16602,0,0,0,16844,0,0,0,17260,0,0,0,17382,0,0,0,17395,0,0,0,17545,0,0,0,17836,0,0,0,17480,0,0,0,17389,0,0,0,17395,0,0
"Columbus, NC",37047,0,10454,0,0,0,10377,0,0,0,10277,0,0,0,10229,0,0,0,10186,0,0,0,10031,0,0,0,9836,0,0,0,9826,0,0,0,9771,0,0,0,9872,0,0
"Craven, NC",37049,0,14981,0,0,0,15074,0,0,0,14824,0,0,0,14896,0,0,0,14829,0,0,0,14685,0,0,0,14597,0,0,0,14697,0,0,0,14753,0,0,0,14732,0,0
"Cumberland, NC",37051,0,51035,0,0,0,51014,0,0,0,51297,0,0,0,55904,0,0,0,55676,0,0,0,55926,0,0,0,53202,0,0,0,53436,0,0,0,53276,0,0,0,53758,0,0
"Currituck, NC",37053,0,3071,0,0,0,3017,0,0,0,3122,0,0,0,3157,0,0,0,3213,0,0,0,3281,0,0,0,3663,0,0,0,3867,0,0,0,4070,0,0,0,4108,0,0
"Dare, NC",37055,0,4349,0,0,0,4510,0,0,0,4539,0,0,0,4620,0,0,0,4683,0,0,0,4701,0,0,0,4804,0,0,0,4892,0,0,0,4976,0,0,0,4530,0,0
"Davidson, NC",37057,0,23576,0,0,0,23911,0,0,0,24223,0,0,0,24483,0,0,0,24835,0,0,0,24974,0,0,0,25415,0,0,0,25339,0,0,0,25888,0,0,0,26461,0,0
"Davie, NC",37059,0,5016,0,0,0,5235,0,0,0,5360,0,0,0,5575,0,0,0,5728,0,0,0,5907,0,0,0,6058,0,0,0,6246,0,0,0,6421,0,0,0,6548,0,0
"Duplin, NC",37061,0,8408,0,0,0,8459,0,0,0,8507,0,0,0,8619,0,0,0,8606,0,0,0,8710,0,0,0,8873,0,0,0,8989,0,0,0,9018,0,0,0,9029,0,0
"Durham, NC",37063,0,30463,0,0,0,30831,0,0,0,31180,0,0,0,32120,0,0,0,32080,0,0,0,32757,0,0,0,33161,0,0,0,33415,0,0,0,34283,0,0,0,33514,0,0
"Edgecombe, NC",37065,0,8110,0,0,0,8050,0,0,0,7994,0,0,0,7957,0,0,0,7771,0,0,0,7813,0,0,0,7826,0,0,0,7826,0,0,0,7843,0,0,0,7644,0,0
"Forsyth, NC",37067,0,41851,0,0,0,42294,0,0,0,43876,0,0,0,45010,0,0,0,46216,0,0,0,47095,0,0,0,49478,0,0,0,50496,0,0,0,52040,0,0,0,53226,0,0
"Franklin, NC",37069,0,7073,0,0,0,7189,0,0,0,7362,0,0,0,7598,0,0,0,7773,0,0,0,7883,0,0,0,8172,0,0,0,8314,0,0,0,8377,0,0,0,8483,0,0
"Gaston, NC",37071,0,29708,0,0,0,30346,0,0,0,30424,0,0,0,30728,0,0,0,30895,0,0,0,31303,0,0,0,31895,0,0,0,32778,0,0,0,33275,0,0,0,33588,0,0
"Gates, NC",37073,0,1970,0,0,0,2021,0,0,0,2072,0,0,0,2058,0,0,0,2053,0,0,0,1961,0,0,0,1968,0,0,0,1949,0,0,0,2050,0,0,0,2052,0,0
"Graham, NC",37075,0,1271,0,0,0,1235,0,0,0,1237,0,0,0,1217,0,0,0,1237,0,0,0,1246,0,0,0,1240,0,0,0,1266,0,0,0,1266,0,0,0,1255,0,0
"Granville, NC",37077,0,7447,0,0,0,7691,0,0,0,7814,0,0,0,7951,0,0,0,8121,0,0,0,8310,0,0,0,8680,0,0,0,8674,0,0,0,8748,0,0,0,8834,0,0
"Greene, NC",37079,0,2910,0,0,0,3028,0,0,0,2966,0,0,0,2983,0,0,0,3069,0,0,0,3159,0,0,0,3250,0,0,0,3250,0,0,0,3329,0,0,0,3426,0,0
"Guilford, NC",37081,0,58736,0,0,0,59903,0,0,0,61250,0,0,0,62939,0,0,0,64311,0,0,0,65961,0,0,0,68285,0,0,0,69688,0,0,0,70391,0,0,0,73090,0,0
"Halifax, NC",37083,0,10989,0,0,0,11116,0,0,0,10765,0,0,0,10671,0,0,0,10409,0,0,0,10278,0,0,0,9815,0,0,0,9445,0,0,0,9242,0,0,0,9204,0,0
"Harnett, NC",37085,0,14519,0,0,0,15275,0,0,0,15662,0,0,0,16103,0,0,0,16440,0,0,0,16635,0,0,0,16914,0,0,0,17011,0,0,0,17598,0,0,0,17924,0,0
"Haywood, NC",37087,0,7553,0,0,0,7665,0,0,0,7714,0,0,0,7770,0,0,0,7824,0,0,0,7846,0,0,0,7943,0,0,0,7935,0,0,0,7899,0,0,0,7865,0,0
"Henderson, NC",37089,0,11264,0,0,0,11496,0,0,0,11484,0,0,0,11622,0,0,0,11776,0,0,0,12056,0,0,0,12437,0,0,0,12738,0,0,0,13019,0,0,0,13158,0,0
"Hertford, NC",37091,0,4460,0,0,0,4359,0,0,0,4272,0,0,0,4175,0,0,0,4086,0,0,0,3997,0,0,0,3755,0,0,0,3686,0,0,0,3716,0,0,0,3569,0,0
"Hoke, NC",37093,0,5851,0,0,0,5965,0,0,0,6211,0,0,0,6242,0,0,0,6286,0,0,0,6356,0,0,0,6568,0,0,0,6954,0,0,0,7217,0,0,0,7437,0,0
"Hyde, NC",37095,0,812,0,0,0,797,0,0,0,792,0,0,0,740,0,0,0,700,0,0,0,690,0,0,0,683,0,0,0,662,0,0,0,649,0,0,0,664,0,0
"Iredell, NC",37097,0,18179,0,0,0,19090,0,0,0,19972,0,0,0,20829,0,0,0,21735,0,0,0,22557,0,0,0,23924,0,0,0,24526,0,0,0,25790,0,0,0,27317,0,0
"Jackson, NC",37099,0,3653,0,0,0,3750,0,0,0,3773,0,0,0,3739,0,0,0,3757,0,0,0,3852,0,0,0,3896,0,0,0,3823,0,0,0,3887,0,0,0,3861,0,0
"Johnston, NC",37101,0,17504,0,0,0,18431,0,0,0,19314,0,0,0,20339,0,0,0,21334,0,0,0,22425,0,0,0,24946,0,0,0,26168,0,0,0,27624,0,0,0,29307,0,0
"Jones, NC",37103,0,1623,0,0,0,1620,0,0,0,1657,0,0,0,1595,0,0,0,1534,0,0,0,1531,0,0,0,1451,0,0,0,1448,0,0,0,1431,0,0,0,1361,0,0
"Lee, NC",37105,0,8612,0,0,0,8613,0,0,0,8761,0,0,0,8854,0,0,0,8935,0,0,0,9091,0,0,0,9205,0,0,0,9306,0,0,0,9468,0,0,0,9597,0,0
"Lenoir, NC",37107,0,10375,0,0,0,10529,0,0,0,10514,0,0,0,10507,0,0,0,10385,0,0,0,10389,0,0,0,10480,0,0,0,10360,0,0,0,10415,0,0,0,10264,0,0
"Lincoln, NC",37109,0,9704,0,0,0,10088,0,0,0,10354,0,0,0,10727,0,0,0,11058,0,0,0,11329,0,0,0,11839,0,0,0,12109,0,0,0,12743,0,0,0,12944,0,0
"McDowell, NC",37111,0,6205,0,0,0,6254,0,0,0,6392,0,0,0,6418,0,0,0,6472,0,0,0,6408,0,0,0,6472,0,0,0,6503,0,0,0,6504,0,0,0,6534,0,0
"Macon, NC",37113,0,3914,0,0,0,4014,0,0,0,3980,0,0,0,4072,0,0,0,4020,0,0,0,4080,0,0,0,4139,0,0,0,4194,0,0,0,4283,0,0,0,4297,0,0
"Madison, NC",37115,0,2547,0,0,0,2556,0,0,0,2592,0,0,0,2537,0,0,0,2545,0,0,0,2542,0,0,0,2580,0,0,0,2629,0,0,0,2621,0,0,0,2626,0,0
"Martin, NC",37117,0,5045,0,0,0,5079,0,0,0,5024,0,0,0,4972,0,0,0,4877,0,0,0,4724,0,0,0,4573,0,0,0,4528,0,0,0,4393,0,0,0,4262,0,0
